Login_ID,Contest_ID,Contest_Name,Sport_Type,Time_Spent_Hours,Item_Purchased,Purchase_Value,Age_Group,Location,Device,Gender,Purchase_Value
C009_19,C009,Basketball Prediction Challenge,Cricket,754.35,,0,<18,UK,Desktop,Female,312.33
C009_20,C009,Basketball Prediction Challenge,Cricket,254.61,,0,18-25,USA,Mobile,Female,118.46
C009_21,C009,Basketball Prediction Challenge,Cricket,302.43,,0,26-35,UK,Desktop,Male,874.96
C009_22,C009,Basketball Prediction Challenge,Cricket,752.41,Merchandise Pack,317.49,26-35,UK,Mobile,Female,847.94
C009_23,C009,Basketball Prediction Challenge,Cricket,185.89,,0,36-45,UK,Mobile,Female,768.09
C009_24,C009,Basketball Prediction Challenge,Cricket,1007.88,,0,46-60,Australia,Tablet,Female,906.91
C009_25,C009,Basketball Prediction Challenge,Cricket,492.85,Fan Token,945.38,26-35,USA,Mobile,Female,495.68
C009_26,C009,Basketball Prediction Challenge,Cricket,679.17,,0,46-60,USA,Tablet,Male,184.96
C009_27,C009,Basketball Prediction Challenge,Cricket,435.12,,0,18-25,Germany,Desktop,Male,376.05
C009_28,C009,Basketball Prediction Challenge,Cricket,196.66,,0,<18,UK,Mobile,Male,451.14
C009_29,C009,Basketball Prediction Challenge,Cricket,1069.7,,0,26-35,Germany,Desktop,Male,841.93
C009_30,C009,Basketball Prediction Challenge,Cricket,634.8,,0,18-25,UK,Desktop,Male,398.91
C009_31,C009,Basketball Prediction Challenge,Cricket,928.61,,0,18-25,Germany,Mobile,Female,131.1
C009_32,C009,Basketball Prediction Challenge,Cricket,795.27,Merchandise Pack,763.84,36-45,Australia,Mobile,Female,499.7
C009_33,C009,Basketball Prediction Challenge,Cricket,620.36,,0,26-35,Germany,Tablet,Female,964.92
C009_34,C009,Basketball Prediction Challenge,Cricket,265.38,Signed Jersey,792.42,60+,UK,Desktop,Female,969.59
C009_35,C009,Basketball Prediction Challenge,Cricket,1032.22,,0,26-35,UK,Mobile,Male,667.89
C009_36,C009,Basketball Prediction Challenge,Cricket,416.59,Match Tickets,701.09,46-60,USA,Desktop,Male,616.52
C009_37,C009,Basketball Prediction Challenge,Cricket,723.33,,0,36-45,Germany,Desktop,Male,544.9
C009_38,C009,Basketball Prediction Challenge,Cricket,730.22,Signed Jersey,223.34,46-60,Brazil,Mobile,Female,259.26
C009_39,C009,Basketball Prediction Challenge,Cricket,1102.66,,0,18-25,UK,Desktop,Male,868.85
C009_40,C009,Basketball Prediction Challenge,Cricket,736.47,,0,36-45,Germany,Mobile,Male,630.15
C009_41,C009,Basketball Prediction Challenge,Cricket,1034.37,Signed Jersey,735.11,26-35,USA,Desktop,Female,688.98
C009_42,C009,Basketball Prediction Challenge,Cricket,205.07,,0,26-35,Australia,Desktop,Male,699.74
C009_43,C009,Basketball Prediction Challenge,Cricket,510.08,,0,46-60,Brazil,Mobile,Female,444.47
C009_44,C009,Basketball Prediction Challenge,Cricket,291.23,,0,18-25,USA,Tablet,Male,763.35
C009_45,C009,Basketball Prediction Challenge,Cricket,751.12,,0,26-35,Australia,Mobile,Female,424.17
C009_46,C009,Basketball Prediction Challenge,Cricket,1263.99,Discount Voucher,190.36,26-35,Australia,Tablet,Male,951.26
C009_47,C009,Basketball Prediction Challenge,Cricket,204.2,,0,<18,Brazil,Mobile,Female,135.19
C009_48,C009,Basketball Prediction Challenge,Cricket,627.26,Match Tickets,960.32,26-35,India,Desktop,Male,732.65
C009_49,C009,Basketball Prediction Challenge,Cricket,1268.09,,0,36-45,India,Mobile,Female,672.29
C009_50,C009,Basketball Prediction Challenge,Cricket,135.7,,0,<18,Brazil,Mobile,Male,442.4
C010_1,C010,Football Prediction Challenge,Cricket,87.29,Discount Voucher,246.74,36-45,UK,Desktop,Female,123.96
C010_2,C010,Football Prediction Challenge,Cricket,152.8,Fan Token,578.26,26-35,Australia,Mobile,Female,652.18
C010_3,C010,Football Prediction Challenge,Cricket,383.5,,0,36-45,Germany,Desktop,Male,465.43
C010_4,C010,Football Prediction Challenge,Cricket,390.4,Discount Voucher,246.75,26-35,Germany,Mobile,Female,780.87
C010_5,C010,Football Prediction Challenge,Cricket,161.62,Match Tickets,469.29,<18,India,Mobile,Male,873.4
C010_6,C010,Football Prediction Challenge,Cricket,178.41,Match Tickets,798.59,18-25,USA,Tablet,Male,136.92
C010_7,C010,Football Prediction Challenge,Cricket,91.63,,0,36-45,UK,Tablet,Male,418.5
C010_8,C010,Football Prediction Challenge,Cricket,83.73,,0,60+,Australia,Desktop,Female,835.79
C010_9,C010,Football Prediction Challenge,Cricket,310.23,Match Tickets,181.16,18-25,UK,Tablet,Female,432.2
C010_10,C010,Football Prediction Challenge,Cricket,303.19,,0,26-35,Australia,Mobile,Male,110.26
C010_11,C010,Football Prediction Challenge,Cricket,404.92,Fan Token,935.62,26-35,USA,Tablet,Male,582.47
C010_12,C010,Football Prediction Challenge,Cricket,142.13,Signed Jersey,909.63,18-25,India,Tablet,Male,729.2
C010_13,C010,Football Prediction Challenge,Cricket,78.04,,0,46-60,Brazil,Mobile,Male,800.32
C010_14,C010,Football Prediction Challenge,Cricket,220.53,,0,<18,Brazil,Desktop,Female,327.46
C010_15,C010,Football Prediction Challenge,Cricket,230.56,,0,26-35,Brazil,Tablet,Male,515.09
C010_16,C010,Football Prediction Challenge,Cricket,340.04,,0,<18,India,Desktop,Male,715.49
C010_17,C010,Football Prediction Challenge,Cricket,375.32,,0,36-45,Brazil,Mobile,Male,104.18
C010_18,C010,Football Prediction Challenge,Cricket,122.5,Signed Jersey,286.6,26-35,USA,Tablet,Female,514.5
C010_19,C010,Football Prediction Challenge,Cricket,158.85,,0,36-45,Brazil,Desktop,Female,586.35
C010_20,C010,Football Prediction Challenge,Cricket,237.32,,0,18-25,Brazil,Tablet,Male,316.11
C010_21,C010,Football Prediction Challenge,Cricket,286.26,,0,26-35,India,Tablet,Female,350.31
C010_22,C010,Football Prediction Challenge,Cricket,156.65,,0,18-25,India,Mobile,Male,371.12
C010_23,C010,Football Prediction Challenge,Cricket,66.58,,0,18-25,Australia,Desktop,Female,329.37
C010_24,C010,Football Prediction Challenge,Cricket,345.02,Discount Voucher,562.7,18-25,Germany,Mobile,Female,542.73
C010_25,C010,Football Prediction Challenge,Cricket,230.77,,0,46-60,Germany,Tablet,Female,620.04
C010_26,C010,Football Prediction Challenge,Cricket,424.62,Fan Token,230.59,18-25,India,Desktop,Male,624.78
C010_27,C010,Football Prediction Challenge,Cricket,227.5,Discount Voucher,899.11,26-35,Germany,Tablet,Male,512.65
C010_28,C010,Football Prediction Challenge,Cricket,356.26,Signed Jersey,313.01,46-60,USA,Mobile,Female,333.38
C010_29,C010,Football Prediction Challenge,Cricket,322.4,,0,36-45,Germany,Tablet,Female,222.28
C010_30,C010,Football Prediction Challenge,Cricket,253.89,Match Tickets,348.62,18-25,USA,Tablet,Male,452.56
C010_31,C010,Football Prediction Challenge,Cricket,203.88,Signed Jersey,844.38,<18,India,Desktop,Male,783.67
C010_32,C010,Football Prediction Challenge,Cricket,366.5,,0,18-25,Germany,Desktop,Female,396.25
C010_33,C010,Football Prediction Challenge,Cricket,257.31,,0,36-45,Germany,Tablet,Female,684.64
C010_34,C010,Football Prediction Challenge,Cricket,157.43,,0,18-25,India,Desktop,Male,124.44
C010_35,C010,Football Prediction Challenge,Cricket,181.97,,0,18-25,USA,Tablet,Female,795.45
C010_36,C010,Football Prediction Challenge,Cricket,95.25,Merchandise Pack,609.68,18-25,USA,Desktop,Female,464.64
C010_37,C010,Football Prediction Challenge,Cricket,355.76,,0,18-25,Brazil,Tablet,Male,999.38
C010_38,C010,Football Prediction Challenge,Cricket,97.89,,0,<18,Brazil,Mobile,Male,850.73
C010_39,C010,Football Prediction Challenge,Cricket,53.85,Match Tickets,673.9,26-35,Brazil,Desktop,Female,846.8
C010_40,C010,Football Prediction Challenge,Cricket,119.08,Signed Jersey,125.22,18-25,Australia,Tablet,Female,759.83
C010_41,C010,Football Prediction Challenge,Cricket,147.97,,0,46-60,Australia,Tablet,Male,741.4
C010_42,C010,Football Prediction Challenge,Cricket,205.66,,0,<18,UK,Tablet,Female,593.92
C010_43,C010,Football Prediction Challenge,Cricket,203.17,Signed Jersey,283.1,46-60,Australia,Mobile,Female,821.11
C010_44,C010,Football Prediction Challenge,Cricket,173.5,,0,18-25,Germany,Mobile,Male,933.69
C010_45,C010,Football Prediction Challenge,Cricket,68.08,,0,26-35,UK,Tablet,Male,177.04
C010_46,C010,Football Prediction Challenge,Cricket,390.62,,0,18-25,Brazil,Desktop,Female,855.26
C010_47,C010,Football Prediction Challenge,Cricket,371.91,,0,60+,USA,Tablet,Male,978.4
C010_48,C010,Football Prediction Challenge,Cricket,78.54,,0,26-35,UK,Mobile,Female,196.44
C010_49,C010,Football Prediction Challenge,Cricket,55.35,Merchandise Pack,663.51,26-35,Brazil,Mobile,Female,807.75
C010_50,C010,Football Prediction Challenge,Cricket,148.04,,0,18-25,Brazil,Desktop,Male,208.71
C010_51,C010,Football Prediction Challenge,Cricket,84.65,Match Tickets,671.73,36-45,Brazil,Mobile,Male,198.07
C010_52,C010,Football Prediction Challenge,Cricket,152.66,Merchandise Pack,733.86,<18,Germany,Desktop,Female,943.71
C010_53,C010,Football Prediction Challenge,Cricket,262.78,,0,26-35,USA,Desktop,Female,483.24
C010_54,C010,Football Prediction Challenge,Cricket,191.86,Merchandise Pack,955.17,26-35,UK,Tablet,Male,605.87
C010_55,C010,Football Prediction Challenge,Cricket,326.31,Signed Jersey,389.52,18-25,Brazil,Desktop,Female,684.44
C010_56,C010,Football Prediction Challenge,Cricket,59.68,,0,26-35,USA,Tablet,Male,340.35
C010_57,C010,Football Prediction Challenge,Cricket,363.66,Merchandise Pack,844.96,60+,Australia,Mobile,Female,177.01
C010_58,C010,Football Prediction Challenge,Cricket,60.04,,0,46-60,UK,Desktop,Female,683.99
C010_59,C010,Football Prediction Challenge,Cricket,107.42,Merchandise Pack,173.39,<18,Germany,Mobile,Female,859.02
C010_60,C010,Football Prediction Challenge,Cricket,243.22,Signed Jersey,737.87,26-35,Brazil,Tablet,Male,726.62
C010_61,C010,Football Prediction Challenge,Cricket,273.38,,0,26-35,India,Mobile,Male,213.5
C010_62,C010,Football Prediction Challenge,Cricket,352.77,,0,26-35,Germany,Desktop,Male,505.54
C010_63,C010,Football Prediction Challenge,Cricket,272.53,Merchandise Pack,452.38,26-35,Australia,Desktop,Male,428.19
C010_64,C010,Football Prediction Challenge,Cricket,49.87,Match Tickets,590.17,36-45,UK,Desktop,Male,692.96
C010_65,C010,Football Prediction Challenge,Cricket,66.44,,0,36-45,UK,Mobile,Male,647.64
C010_66,C010,Football Prediction Challenge,Cricket,218.25,,0,36-45,USA,Tablet,Male,726.73
C010_67,C010,Football Prediction Challenge,Cricket,74.41,,0,18-25,Brazil,Tablet,Male,689.35
C010_68,C010,Football Prediction Challenge,Cricket,223.3,,0,26-35,Brazil,Mobile,Male,595.42
C010_69,C010,Football Prediction Challenge,Cricket,410.39,,0,18-25,UK,Desktop,Male,359.22
C010_70,C010,Football Prediction Challenge,Cricket,166.75,,0,46-60,Germany,Tablet,Female,904.63
C010_71,C010,Football Prediction Challenge,Cricket,269.83,Fan Token,842.99,36-45,Australia,Desktop,Male,382.59
C010_72,C010,Football Prediction Challenge,Cricket,307.96,,0,36-45,India,Mobile,Female,438.62
C010_73,C010,Football Prediction Challenge,Cricket,67.79,,0,26-35,India,Desktop,Male,509.47
C010_74,C010,Football Prediction Challenge,Cricket,410.04,,0,26-35,Germany,Tablet,Male,770.9
C010_75,C010,Football Prediction Challenge,Cricket,152.31,Signed Jersey,193.93,18-25,UK,Mobile,Female,662.55
C010_76,C010,Football Prediction Challenge,Cricket,408.47,,0,26-35,Germany,Tablet,Male,160.6
C010_77,C010,Football Prediction Challenge,Cricket,412.88,,0,18-25,Brazil,Desktop,Male,713.44
C010_78,C010,Football Prediction Challenge,Cricket,409.33,Discount Voucher,701.51,18-25,UK,Mobile,Female,204.98
C010_79,C010,Football Prediction Challenge,Cricket,377.53,Merchandise Pack,120.39,36-45,Australia,Mobile,Male,898.66
C010_80,C010,Football Prediction Challenge,Cricket,256.02,,0,46-60,India,Mobile,Male,500.88
C010_81,C010,Football Prediction Challenge,Cricket,349,,0,26-35,USA,Desktop,Male,145.26
C010_82,C010,Football Prediction Challenge,Cricket,113.68,Discount Voucher,569.99,18-25,UK,Mobile,Female,834.1
C010_83,C010,Football Prediction Challenge,Cricket,339.97,,0,36-45,Brazil,Tablet,Female,192.45
C010_84,C010,Football Prediction Challenge,Cricket,263.07,Discount Voucher,166.01,26-35,USA,Mobile,Female,541.09
C010_85,C010,Football Prediction Challenge,Cricket,322.89,,0,<18,Australia,Mobile,Male,416.13
C010_86,C010,Football Prediction Challenge,Cricket,132.03,Match Tickets,369.77,18-25,Australia,Tablet,Female,307.62
C010_87,C010,Football Prediction Challenge,Cricket,293.8,Discount Voucher,927.62,36-45,UK,Desktop,Female,540.83
C010_88,C010,Football Prediction Challenge,Cricket,293.37,,0,26-35,Germany,Tablet,Female,692.85
C010_89,C010,Football Prediction Challenge,Cricket,288.61,,0,18-25,USA,Tablet,Male,229.82
C010_90,C010,Football Prediction Challenge,Cricket,205.45,,0,<18,USA,Desktop,Male,418.48
C010_91,C010,Football Prediction Challenge,Cricket,290.24,,0,26-35,UK,Mobile,Female,615.68
C010_92,C010,Football Prediction Challenge,Cricket,335.06,Fan Token,690.34,26-35,Australia,Desktop,Female,628.92
C010_93,C010,Football Prediction Challenge,Cricket,318.91,Match Tickets,241.54,36-45,Australia,Desktop,Male,786.61
C010_94,C010,Football Prediction Challenge,Cricket,226,Merchandise Pack,708.12,<18,Germany,Mobile,Female,977.31
C010_95,C010,Football Prediction Challenge,Cricket,357.61,Discount Voucher,542.31,36-45,Germany,Desktop,Male,300.02
C010_96,C010,Football Prediction Challenge,Cricket,311.8,,0,18-25,Germany,Mobile,Male,239.77
C010_97,C010,Football Prediction Challenge,Cricket,198.83,Match Tickets,574.35,26-35,UK,Tablet,Male,934.81
C010_98,C010,Football Prediction Challenge,Cricket,340.89,,0,18-25,Germany,Tablet,Female,379.89
C010_99,C010,Football Prediction Challenge,Cricket,424.55,Signed Jersey,186.39,36-45,UK,Tablet,Male,905.88
C010_100,C010,Football Prediction Challenge,Cricket,174.57,,0,36-45,USA,Tablet,Male,309.62
C010_101,C010,Football Prediction Challenge,Cricket,104.15,,0,46-60,Australia,Mobile,Male,581.06
C010_102,C010,Football Prediction Challenge,Cricket,360.45,,0,<18,Germany,Tablet,Male,403.68
C010_103,C010,Football Prediction Challenge,Cricket,175,,0,26-35,Brazil,Desktop,Male,524.02
C010_104,C010,Football Prediction Challenge,Cricket,366.07,,0,26-35,India,Mobile,Female,540.23
C010_105,C010,Football Prediction Challenge,Cricket,362.09,Signed Jersey,196.49,18-25,USA,Desktop,Male,660.42
C010_106,C010,Football Prediction Challenge,Cricket,103.86,Merchandise Pack,315.39,26-35,India,Tablet,Male,799.75
C010_107,C010,Football Prediction Challenge,Cricket,225.51,,0,26-35,Australia,Mobile,Female,385.63
C010_108,C010,Football Prediction Challenge,Cricket,129.9,,0,46-60,USA,Tablet,Female,938.94
C010_109,C010,Football Prediction Challenge,Cricket,331.79,,0,26-35,Germany,Mobile,Male,399.84
C010_110,C010,Football Prediction Challenge,Cricket,359.89,,0,60+,India,Desktop,Female,843.25
C010_111,C010,Football Prediction Challenge,Cricket,387.99,,0,<18,India,Desktop,Male,235.67
C010_112,C010,Football Prediction Challenge,Cricket,110.9,Discount Voucher,435.41,46-60,USA,Desktop,Male,906.88
C010_113,C010,Football Prediction Challenge,Cricket,267.12,,0,36-45,Germany,Tablet,Male,829.93
C010_114,C010,Football Prediction Challenge,Cricket,212.84,,0,36-45,USA,Mobile,Male,317.49
C010_115,C010,Football Prediction Challenge,Cricket,149.39,,0,<18,USA,Mobile,Female,945.38
C010_116,C010,Football Prediction Challenge,Cricket,177.2,,0,<18,USA,Desktop,Male,763.84
C010_117,C010,Football Prediction Challenge,Cricket,217.47,Merchandise Pack,116.59,36-45,UK,Tablet,Female,792.42
C010_118,C010,Football Prediction Challenge,Cricket,229.35,Merchandise Pack,238.8,26-35,Australia,Tablet,Male,701.09
C010_119,C010,Football Prediction Challenge,Cricket,261.08,Merchandise Pack,794.72,26-35,USA,Tablet,Male,223.34
C010_120,C010,Football Prediction Challenge,Cricket,222.23,Merchandise Pack,202.67,<18,Brazil,Desktop,Male,735.11
C010_121,C010,Football Prediction Challenge,Cricket,406.77,,0,18-25,India,Tablet,Male,190.36
C010_122,C010,Football Prediction Challenge,Cricket,35.85,,0,46-60,Brazil,Mobile,Female,960.32
C010_123,C010,Football Prediction Challenge,Cricket,157.93,Match Tickets,846.84,26-35,Australia,Desktop,Male,247.5
C010_124,C010,Football Prediction Challenge,Cricket,160.42,,0,36-45,India,Tablet,Female,650.39
C010_125,C010,Football Prediction Challenge,Cricket,306.75,,0,36-45,India,Desktop,Female,989.42
C010_126,C010,Football Prediction Challenge,Cricket,354.05,Discount Voucher,912.62,18-25,India,Mobile,Female,742.37
C010_127,C010,Football Prediction Challenge,Cricket,391.19,Signed Jersey,529.92,36-45,India,Desktop,Female,282.14
C010_128,C010,Football Prediction Challenge,Cricket,394.74,,0,36-45,Brazil,Mobile,Male,200.63
C010_129,C010,Football Prediction Challenge,Cricket,380.94,,0,26-35,USA,Desktop,Female,343.96
C010_130,C010,Football Prediction Challenge,Cricket,295.51,,0,18-25,Germany,Tablet,Male,491.45
C010_131,C010,Football Prediction Challenge,Cricket,283.48,Discount Voucher,823.87,18-25,USA,Tablet,Female,692.89
C010_132,C010,Football Prediction Challenge,Cricket,387.2,,0,36-45,Germany,Desktop,Female,302.32
C010_133,C010,Football Prediction Challenge,Cricket,123,,0,18-25,Australia,Desktop,Female,826.12
C010_134,C010,Football Prediction Challenge,Cricket,178.27,Fan Token,497.05,18-25,UK,Desktop,Female,507.02
C010_135,C010,Football Prediction Challenge,Cricket,52.64,,0,26-35,UK,Mobile,Female,847.04
C010_136,C010,Football Prediction Challenge,Cricket,183.61,,0,26-35,Brazil,Tablet,Male,175.73
C010_137,C010,Football Prediction Challenge,Cricket,114.96,,0,26-35,UK,Tablet,Female,395.9
C010_138,C010,Football Prediction Challenge,Cricket,98.95,Match Tickets,644.26,<18,USA,Desktop,Male,674.22
C010_139,C010,Football Prediction Challenge,Cricket,120.37,Merchandise Pack,586.14,18-25,Australia,Mobile,Male,568.02
C010_140,C010,Football Prediction Challenge,Cricket,145.69,,0,36-45,Germany,Mobile,Female,115.17
C010_141,C010,Football Prediction Challenge,Cricket,207.79,,0,18-25,Germany,Mobile,Male,610.27
C010_142,C010,Football Prediction Challenge,Cricket,171.37,,0,46-60,Brazil,Tablet,Female,313.4
C010_143,C010,Football Prediction Challenge,Cricket,43.11,Signed Jersey,714.65,<18,UK,Tablet,Female,593.78
C010_144,C010,Football Prediction Challenge,Cricket,116.52,Signed Jersey,312.33,<18,Germany,Tablet,Male,789.56
C010_145,C010,Football Prediction Challenge,Cricket,327.02,Discount Voucher,118.46,18-25,Australia,Tablet,Female,676.02
C010_146,C010,Football Prediction Challenge,Cricket,63.67,,0,26-35,USA,Mobile,Female,930.99
C010_147,C010,Football Prediction Challenge,Cricket,316.42,Signed Jersey,874.96,26-35,Germany,Desktop,Female,747.25
C010_148,C010,Football Prediction Challenge,Cricket,384.5,,0,36-45,Brazil,Mobile,Male,252.86
C010_149,C010,Football Prediction Challenge,Cricket,199.19,,0,36-45,UK,Mobile,Female,270.44
C010_150,C010,Football Prediction Challenge,Cricket,315.5,,0,36-45,India,Tablet,Male,747.06
C010_151,C010,Football Prediction Challenge,Cricket,376.6,,0,36-45,India,Desktop,Male,207.2
C010_152,C010,Football Prediction Challenge,Cricket,122.21,,0,18-25,Germany,Mobile,Female,699.72
C010_153,C010,Football Prediction Challenge,Cricket,346.44,Match Tickets,847.94,36-45,India,Desktop,Male,899.45
C010_154,C010,Football Prediction Challenge,Cricket,280.21,Signed Jersey,768.09,46-60,India,Mobile,Male,488.68
C010_155,C010,Football Prediction Challenge,Cricket,290.81,Fan Token,906.91,60+,Germany,Desktop,Female,575.76
C010_156,C010,Football Prediction Challenge,Cricket,351.42,Merchandise Pack,495.68,36-45,Australia,Desktop,Male,132.55
C010_157,C010,Football Prediction Challenge,Cricket,169.52,,0,26-35,Australia,Desktop,Male,815.37
C010_158,C010,Football Prediction Challenge,Cricket,180.97,,0,36-45,Brazil,Mobile,Female,134.76
C010_159,C010,Football Prediction Challenge,Cricket,80.31,Match Tickets,184.96,18-25,UK,Desktop,Female,901.43
C010_160,C010,Football Prediction Challenge,Cricket,221.31,,0,<18,USA,Tablet,Female,444.21
C010_161,C010,Football Prediction Challenge,Cricket,340.89,,0,46-60,UK,Tablet,Female,919.42
C010_162,C010,Football Prediction Challenge,Cricket,323.96,,0,36-45,UK,Tablet,Female,112.96
C010_163,C010,Football Prediction Challenge,Cricket,298.21,Merchandise Pack,376.05,18-25,Germany,Desktop,Male,734.27
C010_164,C010,Football Prediction Challenge,Cricket,102.01,Discount Voucher,451.14,18-25,Brazil,Desktop,Male,379.16
C010_165,C010,Football Prediction Challenge,Cricket,86.93,Merchandise Pack,841.93,36-45,Brazil,Mobile,Female,234.07
C010_166,C010,Football Prediction Challenge,Cricket,77.4,Merchandise Pack,398.91,26-35,Brazil,Desktop,Male,695.23
C010_167,C010,Football Prediction Challenge,Cricket,61.25,,0,46-60,USA,Tablet,Female,241.73
C010_168,C010,Football Prediction Challenge,Cricket,142.42,,0,18-25,Brazil,Mobile,Female,870.86
C010_169,C010,Football Prediction Challenge,Cricket,299.13,,0,18-25,UK,Tablet,Female,666.2
C010_170,C010,Football Prediction Challenge,Cricket,415.8,Fan Token,131.1,18-25,India,Tablet,Male,597.45
C010_171,C010,Football Prediction Challenge,Cricket,239.88,Discount Voucher,499.7,46-60,UK,Mobile,Male,736.23
C010_172,C010,Football Prediction Challenge,Cricket,118.3,,0,18-25,Germany,Tablet,Female,325.3
C010_173,C010,Football Prediction Challenge,Cricket,397.09,,0,<18,India,Desktop,Female,804.4
C010_174,C010,Football Prediction Challenge,Cricket,217.18,,0,36-45,UK,Tablet,Female,264.35
C010_175,C010,Football Prediction Challenge,Cricket,361.88,,0,<18,Germany,Mobile,Male,603.24
C010_176,C010,Football Prediction Challenge,Cricket,190.08,Merchandise Pack,964.92,26-35,UK,Tablet,Female,354.95
C010_177,C010,Football Prediction Challenge,Cricket,369.63,,0,26-35,Australia,Tablet,Female,235.5
C010_178,C010,Football Prediction Challenge,Cricket,106.92,,0,60+,Australia,Desktop,Male,771.93
C010_179,C010,Football Prediction Challenge,Cricket,239.24,,0,<18,India,Desktop,Female,760.9
C010_180,C010,Football Prediction Challenge,Cricket,236.18,Signed Jersey,969.59,<18,Australia,Desktop,Female,875.72
C010_181,C010,Football Prediction Challenge,Cricket,286.19,Discount Voucher,667.89,26-35,UK,Tablet,Male,533.22
C010_182,C010,Football Prediction Challenge,Cricket,286.4,Discount Voucher,616.52,36-45,UK,Desktop,Female,483.29
C010_183,C010,Football Prediction Challenge,Cricket,44.32,Discount Voucher,544.9,<18,Germany,Mobile,Male,280.03
C010_184,C010,Football Prediction Challenge,Cricket,289.96,Merchandise Pack,259.26,<18,Germany,Mobile,Male,789.52
C010_185,C010,Football Prediction Challenge,Cricket,45.39,Fan Token,868.85,36-45,India,Desktop,Female,476.69
C010_186,C010,Football Prediction Challenge,Cricket,71.64,,0,26-35,Germany,Desktop,Female,906.92
C010_187,C010,Football Prediction Challenge,Cricket,65.3,,0,26-35,Australia,Mobile,Female,436.6
C010_188,C010,Football Prediction Challenge,Cricket,291.81,Discount Voucher,630.15,26-35,India,Desktop,Male,497.18
C010_189,C010,Football Prediction Challenge,Cricket,309.52,Discount Voucher,688.98,36-45,Germany,Mobile,Male,764.03
C010_190,C010,Football Prediction Challenge,Cricket,86.36,Fan Token,699.74,36-45,Australia,Mobile,Female,453.02
C010_191,C010,Football Prediction Challenge,Cricket,322.25,,0,<18,India,Tablet,Male,481.67
C010_192,C010,Football Prediction Challenge,Cricket,48.52,,0,36-45,USA,Tablet,Male,150.28
C010_193,C010,Football Prediction Challenge,Cricket,224.23,,0,18-25,Brazil,Desktop,Male,229.57
C010_194,C010,Football Prediction Challenge,Cricket,218.96,Fan Token,444.47,26-35,Brazil,Desktop,Female,929.21
C010_195,C010,Football Prediction Challenge,Cricket,327.3,Signed Jersey,763.35,36-45,Brazil,Mobile,Female,119.54
C010_196,C010,Football Prediction Challenge,Cricket,404.77,Discount Voucher,424.17,36-45,Brazil,Tablet,Male,642.73
C010_197,C010,Football Prediction Challenge,Cricket,365.15,,0,<18,UK,Desktop,Male,474.42
C010_198,C010,Football Prediction Challenge,Cricket,215.9,,0,26-35,Germany,Tablet,Male,211.28
C010_199,C010,Football Prediction Challenge,Cricket,319.76,,0,26-35,Germany,Tablet,Male,670.49
C010_200,C010,Football Prediction Challenge,Cricket,62.67,Discount Voucher,951.26,18-25,Australia,Tablet,Female,511.69
C010_201,C010,Football Prediction Challenge,Cricket,361.66,,0,36-45,Germany,Mobile,Female,912.21
C010_202,C010,Football Prediction Challenge,Cricket,258.16,,0,36-45,Brazil,Tablet,Male,458.6
C010_203,C010,Football Prediction Challenge,Cricket,255.81,,0,36-45,Germany,Desktop,Female,916.82
C010_204,C010,Football Prediction Challenge,Cricket,83.09,,0,36-45,Brazil,Tablet,Female,923.77
C010_205,C010,Football Prediction Challenge,Cricket,363.02,,0,26-35,USA,Desktop,Female,290.45
C010_206,C010,Football Prediction Challenge,Cricket,421.28,,0,<18,USA,Tablet,Male,949.78
C010_207,C010,Football Prediction Challenge,Cricket,74.62,,0,18-25,Brazil,Tablet,Male,305.93
C010_208,C010,Football Prediction Challenge,Cricket,417.51,Signed Jersey,135.19,36-45,India,Tablet,Male,943.77
C010_209,C010,Football Prediction Challenge,Cricket,384.78,Discount Voucher,732.65,18-25,Australia,Desktop,Male,736.45
C010_210,C010,Football Prediction Challenge,Cricket,313.08,,0,26-35,India,Tablet,Male,503.08
C010_211,C010,Football Prediction Challenge,Cricket,162.05,,0,26-35,Brazil,Tablet,Female,339.04
C010_212,C010,Football Prediction Challenge,Cricket,45.53,,0,18-25,USA,Mobile,Female,659.28
C010_213,C010,Football Prediction Challenge,Cricket,264.13,,0,26-35,Germany,Tablet,Male,334.57
C010_214,C010,Football Prediction Challenge,Cricket,250.19,,0,26-35,Germany,Mobile,Female,805.52
C010_215,C010,Football Prediction Challenge,Cricket,171.44,,0,18-25,Germany,Mobile,Male,944.78
C010_216,C010,Football Prediction Challenge,Cricket,192.57,,0,18-25,Brazil,Tablet,Female,328.13
C010_217,C010,Football Prediction Challenge,Cricket,202.39,Signed Jersey,672.29,18-25,Germany,Tablet,Female,904.55
C010_218,C010,Football Prediction Challenge,Cricket,49.09,,0,18-25,UK,Desktop,Female,108.38
C010_219,C010,Football Prediction Challenge,Cricket,59.19,,0,46-60,USA,Desktop,Male,609.31
C010_220,C010,Football Prediction Challenge,Cricket,353.13,,0,26-35,UK,Desktop,Female,728.88
C010_221,C010,Football Prediction Challenge,Cricket,292.73,Merchandise Pack,442.4,<18,UK,Mobile,Female,585.28
C010_222,C010,Football Prediction Challenge,Cricket,356.76,,0,36-45,USA,Desktop,Female,872.57
C010_223,C010,Football Prediction Challenge,Cricket,289.32,,0,<18,UK,Desktop,Female,179.59
C010_224,C010,Football Prediction Challenge,Cricket,363.02,,0,36-45,USA,Mobile,Female,748.34
C010_225,C010,Football Prediction Challenge,Cricket,364.23,,0,<18,UK,Desktop,Male,741.13
